fips_code,CI90LB017P_2023,CI90LB017_2023,CI90LB04P_2023,CI90LB04_2023,CI90LB517P_2023,CI90LB517_2023,CI90LBALLP_2023,CI90LBALL_2023,CI90LBINC_2023,CI90UB017P_2023,CI90UB017_2023,CI90UB04P_2023,CI90UB04_2023,CI90UB517P_2023,CI90UB517_2023,CI90UBALLP_2023,CI90UBALL_2023,CI90UBINC_2023,MEDHHINC_2023,PCTPOV017_2023,PCTPOV04_2023,PCTPOV517_2023,PCTPOVALL_2023,POV017_2023,POV04_2023,POV517_2023,POVALL_2023,Rural_Urban_Continuum_Code_2023
36019,11.9,1643,,,10.2,1045,11.4,8422,58615,19.7,2717,,,18.2,1877,16,11758,69949,64282,15.8,,14.2,13.7,2180,,1461,10090,4
36021,13.2,1188,,,13.6,910,11.8,7035,66342,21.8,1950,,,22,1480,15.6,9243,79882,73112,17.5,,17.8,13.7,1569,,1195,8139,6
36023,11.8,968,,,10.2,621,13.3,5565,57839,21.2,1736,,,20.2,1221,18.7,7809,69941,63890,16.5,,15.2,16,1352,,921,6687,4
36025,16.6,1131,,,13.5,671,13.9,5841,50968,26.4,1799,,,24.7,1231,18.7,7861,61358,56163,21.5,,19.1,16.3,1465,,951,6851,8
36027,6,3168,,,5.6,2173,6.6,18544,92666,11.6,6140,,,11.4,4461,9.4,26538,100082,96374,8.8,,8.5,8,4654,,3317,22541,2
36029,15.5,28929,,,15,20675,13.1,120579,68548,20.3,37699,,,20,27565,15.1,139449,72338,70443,17.9,,17.5,14.1,33314,,24120,130014,1
36031,12,643,,,11,429,10.8,3826,65783,21,1121,,,20.8,813,15.2,5348,76021,70902,16.5,,15.9,13,882,,621,4587,6
36033,13.1,1193,,,11.6,784,12,5222,58200,23.9,2167,,,22.6,1526,17.2,7520,69048,63624,18.5,,17.1,14.6,1680,,1155,6371,7
36035,14.8,1490,,,14.4,1079,11.4,5840,57621,25.6,2578,,,25.4,1903,16.6,8554,69197,63409,20.2,,19.9,14,2034,,1491,7197,4
36037,10.3,1170,,,8.8,749,8.4,4699,65385,17.9,2040,,,16.8,1425,12.4,6989,78113,71749,14.1,,12.8,10.4,1605,,1087,5844,4
36039,13.9,1008,,,14.3,740,11,4979,63562,23.7,1722,,,24.9,1296,16,7217,78016,70789,18.8,,19.6,13.5,1365,,1018,6098,6
36041,9.6,59,,,8.3,40,8.4,425,62239,18.2,111,,,16.3,78,12.8,643,74819,68529,13.9,,12.3,10.6,85,,59,534,8
36043,11.9,1410,,,11,978,11.8,6877,58566,21.3,2516,,,20.4,1806,16.4,9561,68976,63771,16.6,,15.7,14.1,1963,,1392,8219,2
36045,14.8,3991,,,13.6,2524,11.2,12142,58333,22.8,6125,,,22.4,4144,15.4,16712,64995,61664,18.8,,18,13.3,5058,,3334,14427,3
36047,24.5,133178,,,24.2,94880,18.1,457890,74919,28.9,157528,,,29.2,114634,20.1,507566,77787,76353,26.7,,26.7,19.1,145353,,104757,482728,1
36049,10.6,619,,,10.2,440,8.6,2253,60143,20,1175,,,19.8,858,13.4,3517,69739,64941,15.3,,15,11,897,,649,2885,8
36051,8.3,873,,,7.4,575,9.1,5194,64778,16.1,1687,,,15.4,1203,13.5,7700,75592,70185,12.2,,11.4,11.3,1280,,889,6447,1
36053,9.7,1159,,,9.1,813,9.5,5930,69604,16.3,1945,,,15.9,1429,12.5,7746,77756,73680,13,,12.5,11,1552,,1121,6838,2
36055,15.2,22419,,,13.5,14871,12.1,87567,70727,20.2,29857,,,18.7,20517,14.1,102543,75799,73263,17.7,,16.1,13.1,26138,,17694,95055,1
36057,17.1,1901,,,14.6,1184,13.3,6423,55259,28.5,3169,,,27.2,2206,18.3,8871,67667,61463,22.8,,20.9,15.8,2535,,1695,7647,4
36059,4.6,13409,,,4.4,9600,5,67856,137628,8,23001,,,7.6,16812,6.6,90864,143304,140466,6.3,,6,5.8,18205,,13206,79360,1
36061,16.8,35352,,,16.6,24914,15.3,237143,98464,23.4,49468,,,23.8,35876,17.7,272861,103274,100869,20.1,,20.2,16.5,42410,,30395,255002,1
36063,16.2,6583,,,14.4,4358,12,24506,61791,23.8,9625,,,22.2,6704,15.6,32094,70073,65932,20,,18.3,13.8,8104,,5531,28300,1
36065,15.1,7141,,,13.9,4874,13.7,29762,58135,24.1,11407,,,23.1,8076,17.7,38406,64997,61566,19.6,,18.5,15.7,9274,,6475,34084,2
36067,16.5,15708,,,15.4,10824,12.2,54745,70877,21.9,20830,,,21.2,14910,15,67319,77899,74388,19.2,,18.3,13.6,18269,,12867,61032,2
36069,6.8,1415,,,5.9,930,6.7,7427,74115,13.4,2797,,,12.7,2004,9.7,10611,84613,79364,10.1,,9.3,8.2,2106,,1467,9019,1
36071,15.8,16091,,,14,10555,11,43500,89541,22.4,22915,,,21.4,16041,14.4,56988,97443,93492,19.1,,17.7,12.7,19503,,13298,50244,2
36073,10.1,720,,,10.2,541,9.2,3499,59369,20.3,1462,,,21,1111,14.2,5385,70943,65156,15.2,,15.6,11.7,1091,,826,4442,1
36075,14.2,3344,,,13.9,2433,12.8,14355,63879,23.4,5506,,,23.3,4077,17,19129,73347,68613,18.8,,18.6,14.9,4425,,3255,16742,2
36077,14,1210,,,11.8,726,11.7,6157,58542,23.2,2004,,,22.8,1410,16.7,8845,69184,63863,18.6,,17.3,14.2,1607,,1068,7501,7
36079,5.1,953,,,4.8,674,6.1,5907,113209,9.1,1697,,,9,1252,8.5,8245,128651,120930,7.1,,6.9,7.3,1325,,963,7076,1
36081,15.2,64249,,,14.5,44572,12.8,285286,79950,20,84149,,,19.5,60168,14.8,330236,82848,81399,17.6,,17,13.8,74199,,52370,307761,1
36083,12.7,3695,,,11.4,2466,10.8,16390,78614,19.9,5777,,,18.8,4050,14,21378,87078,82846,16.3,,15.1,12.4,4736,,3258,18884,2
36085,14.8,15289,,,14.7,11566,11.7,56852,88441,20.2,20789,,,20.5,16108,14.5,70424,98233,93337,17.5,,17.6,13.1,18039,,13837,63638,1
36087,19.9,19897,,,18.7,13206,13.6,45599,101817,26.3,26301,,,26.1,18398,16.8,56381,110029,105923,23.1,,22.4,15.2,23099,,15802,50990,1
36089,16.9,3477,,,15.4,2350,16.7,16131,53857,25.9,5307,,,24,3670,21.3,20681,61807,57832,21.4,,19.7,19,4392,,3010,18406,4
36091,6.3,2784,,,5.8,1920,6.2,14726,90989,10.3,4524,,,10,3320,8.2,19338,97799,94394,8.3,,7.9,7.2,3654,,2620,17032,2
36093,14.7,4900,,,15,3652,12.1,18744,71818,22.7,7562,,,23,5576,15.9,24514,77764,74791,18.7,,19,14,6231,,4614,21629,2
36095,11.6,585,,,11,410,11.4,3262,57255,21.4,1085,,,21.6,806,15.6,4480,70281,63768,16.5,,16.3,13.5,835,,608,3871,2
36097,13.2,423,,,13,305,10.8,1871,58779,24.6,791,,,24.8,583,15.8,2751,71641,65210,18.9,,18.9,13.3,607,,444,2311,8
36099,15.7,1020,,,16.1,764,11.4,3562,53443,26.3,1716,,,27.3,1296,16.8,5226,63719,58581,21,,21.7,14.1,1368,,1030,4394,6
36101,14.8,2839,,,14.4,2040,12.3,11107,60231,23.4,4481,,,23.6,3328,16.1,14607,68291,64261,19.1,,19,14.2,3660,,2684,12857,4
36103,7,21498,,,6,13642,6.3,93812,120557,10.2,31112,,,9.6,21660,7.7,114770,125881,123219,8.6,,7.8,7,26305,,17651,104291,1
36105,13.8,2307,,,13.5,1586,11.8,9038,61869,27.4,4583,,,28.3,3340,17.2,13186,74257,68063,20.6,,20.9,14.5,3445,,2463,11112,6
36107,13.8,1299,,,11.7,830,11.2,5284,60413,22.2,2081,,,20.3,1434,15.4,7258,74819,67616,18,,16,13.3,1690,,1132,6271,3
36109,8.5,1188,,,6.9,726,13.4,12010,63251,16.5,2298,,,15.1,1584,18,16058,73193,68222,12.5,,11,15.7,1743,,1155,14034,3
36111,9.1,2690,,,8.3,1808,11.1,19244,80869,16.9,5032,,,16.7,3642,14.3,24988,88317,84593,13,,12.5,12.7,3861,,2725,22116,3
36113,10.8,1195,,,10.1,837,8.6,5572,68465,19.2,2115,,,18.9,1573,12.4,8016,77765,73115,15,,14.5,10.5,1655,,1205,6794,3
36115,11.2,1196,,,10.4,825,9.4,5395,67409,19.8,2116,,,19.8,1559,13.6,7857,75383,71396,15.5,,15.1,11.5,1656,,1192,6626,3
36117,10.8,1999,,,8.2,1121,9.2,8303,67541,17.8,3275,,,15.8,2167,12.8,11541,78515,73028,14.3,,12,11,2637,,1644,9922,1
36119,9.1,18513,,,8.9,13476,8.3,80553,110051,13.1,26617,,,12.7,19340,10.3,100143,117989,114020,11.1,,10.8,9.3,22565,,16408,90348,1
36121,9.5,669,,,8.9,467,8.6,3133,66697,16.9,1199,,,16.7,875,12.6,4623,74853,70775,13.2,,12.8,10.6,934,,671,3878,8
36123,12.6,679,,,12.4,460,9.5,2211,59725,24,1299,,,24.8,922,15.1,3529,72585,66155,18.3,,18.6,12.3,989,,691,2870,6
37000,16.9,388602,17.5,102807,16.1,274735,12.6,1325459,70296,18.1,417480,19.3,113981,17.7,301233,13,1378177,71380,70838,17.5,18.4,16.9,12.8,403041,108394,287984,1351818,
37001,11.7,4527,,,10.2,2919,10.4,18026,61352,20.3,7845,,,18.6,5365,14.6,25328,71438,66395,16,,14.4,12.5,6186,,4142,21677,3
37003,12.8,896,,,12.5,653,9.8,3429,55572,22,1538,,,21.5,1129,15,5271,70380,62976,17.4,,17,12.4,1217,,891,4350,2
37005,17,320,,,16.2,225,12.7,1414,42569,32,604,,,31.8,441,19.9,2232,50573,46571,24.5,,24,16.3,462,,333,1823,9
37007,24.4,1054,,,23.3,721,19.8,3998,46149,41.6,1796,,,42.3,1311,28.4,5720,54857,50503,33,,32.8,24.1,1425,,1016,4859,1
37009,15.2,664,,,13.7,454,12.3,3276,49640,28.8,1258,,,27.1,902,18.3,4900,59538,54589,22,,20.4,15.3,961,,678,4088,9
37011,15.5,385,,,14.8,274,12.2,1897,48931,28.7,715,,,28.2,520,19.6,3041,62913,55922,22.1,,21.5,15.9,550,,397,2469,9
37013,24.2,2033,,,22.8,1444,16.3,7217,51076,36.8,3089,,,36.4,2304,22.3,9843,60844,55960,30.5,,29.6,19.3,2561,,1874,8530,6
37015,23.6,650,,,23.3,484,18.9,2948,39251,43.4,1198,,,44.1,916,29.7,4632,49491,44371,33.5,,33.7,24.3,924,,700,3790,9
37017,21.3,1275,,,22.9,988,15.5,4499,44040,36.9,2203,,,39.5,1708,23.1,6739,55282,49661,29.1,,31.2,19.3,1739,,1348,5619,8
37019,12,2595,,,11.1,1773,8.7,13930,72225,21.6,4663,,,21.1,3369,11.9,18918,81369,76797,16.8,,16.1,10.3,3629,,2571,16424,2
37021,12.6,5922,,,12.3,4327,11.1,29756,66233,20.2,9560,,,20.1,7079,14.7,39466,76203,71218,16.4,,16.2,12.9,7741,,5703,34611,2
37023,20.1,3125,,,19.5,2227,13.6,11672,51039,28.7,4459,,,28.7,3279,18.2,15662,60193,55616,24.4,,24.1,15.9,3792,,2753,13667,2
37025,9.6,5642,,,8.2,3647,7.6,18254,79675,15.2,8910,,,13.8,6151,10.6,25206,91405,85540,12.4,,11,9.1,7276,,4899,21730,1
37027,13,2016,,,11.1,1286,11,8807,53288,23.2,3582,,,22.1,2552,16.2,12879,59190,56239,18.1,,16.6,13.6,2799,,1919,10843,2
37029,6,148,,,5.2,101,6.2,695,74718,11,272,,,10,195,9.8,1089,94594,84656,8.5,,7.6,8,210,,148,892,1
37031,9.6,1094,,,8.7,777,8.6,5945,71137,19.2,2176,,,18.1,1613,12.6,8645,81657,76397,14.4,,13.4,10.6,1635,,1195,7295,4
37033,16.2,675,,,15.1,470,12.7,2748,51422,30.4,1269,,,29.7,922,20.3,4380,64308,57865,23.3,,22.4,16.5,972,,696,3564,8
37035,11.7,4042,,,9.8,2545,10,16246,60308,19.5,6740,,,17.8,4651,13.8,22306,71488,65898,15.6,,13.8,11.9,5391,,3598,19276,2
37037,8.7,1325,,,7.2,846,6.7,5367,87434,14.7,2235,,,13.4,1566,10.1,8185,103998,95716,11.7,,10.3,8.4,1780,,1206,6776,2
37039,17,795,,,15.2,524,11.3,3354,47904,32,1499,,,30.6,1056,17.9,5300,59948,53926,24.5,,22.9,14.6,1147,,790,4327,9
37041,16.9,462,,,16.1,329,11.3,1546,54553,32.3,880,,,32.1,653,18.9,2580,67063,60808,24.6,,24.1,15.1,671,,491,2063,8
37043,15.3,268,,,13.5,179,9.1,1069,48163,29.1,512,,,27.3,363,15.1,1775,58295,53229,22.2,,20.4,12.1,390,,271,1422,9
37045,20.7,4578,,,20.7,3376,14.8,14619,57636,31.3,6912,,,31.3,5116,19.6,19483,65186,61411,26,,26,17.2,5745,,4246,17051,4
37047,22.4,2274,,,22.5,1677,16,7619,46717,38,3860,,,39.5,2935,24.2,11527,54957,50837,30.2,,31,20.1,3067,,2306,9573,6
37049,21,4488,,,21,3240,13.3,13173,55665,29.2,6226,,,29.6,4578,17.7,17503,67857,61761,25.1,,25.3,15.5,5357,,3909,15338,4
37051,18.7,15673,,,18.2,10833,13.7,44050,59642,25.3,21189,,,25.4,15055,16.9,54044,63380,61511,22,,21.8,15.3,18431,,12944,49047,2
37053,7.2,497,,,6.6,347,6,1868,77668,13.8,951,,,13.2,691,9.6,3016,94426,86047,10.5,,9.9,7.8,724,,519,2442,1
37055,9.4,611,,,8.7,435,6.9,2613,70827,17.2,1117,,,16.5,821,10.9,4095,88465,79646,13.3,,12.6,8.9,864,,628,3354,4
37057,17.4,6413,,,15.6,4295,12,20716,60389,25,9171,,,23.2,6397,16,27610,66713,63551,21.2,,19.4,14,7792,,5346,24163,2
37059,10,900,,,9.4,647,7.5,3324,70575,17.8,1610,,,17.2,1183,11.9,5260,81731,76153,13.9,,13.3,9.7,1255,,915,4292,2
37061,20.7,2409,,,21.8,1822,16.8,8240,47133,32.9,3827,,,35.2,2934,22.8,11136,58761,52947,26.8,,28.5,19.8,3118,,2378,9688,8
37063,11.6,7456,,,11.6,5193,9.1,29047,77106,18.6,11984,,,19.2,8599,12.1,38941,85720,81413,15.1,,15.4,10.6,9720,,6896,33994,2
37065,30.7,3363,,,31.5,2543,18.4,8914,46145,47.3,5171,,,48.1,3887,26.8,12958,53799,49972,39,,39.8,22.6,4267,,3215,10936,3
37067,19.9,17295,,,17.2,11110,13.1,49640,62740,26.5,22963,,,24.2,15682,16.5,62858,68372,65556,23.2,,20.7,14.8,20129,,13396,56249,2
37069,10.5,1718,,,9.5,1156,8.9,6753,66947,19.5,3200,,,18.7,2272,13.7,10309,74849,70898,15,,14.1,11.3,2459,,1714,8531,1
37071,14.6,7564,,,14,5391,11.8,27555,63626,22.4,11558,,,21.8,8361,15.2,35471,70526,67076,18.5,,17.9,13.5,9561,,6876,31513,1
37073,13.5,263,,,12.7,187,10.6,1081,56583,25.5,495,,,24.7,367,17.4,1781,71511,64047,19.5,,18.7,14,379,,277,1431,1
37075,16.2,242,,,16.4,174,13,1033,46089,30.4,454,,,32,338,20.8,1655,57593,51841,23.3,,24.2,16.9,348,,256,1344,9
37077,11.1,1368,,,10.1,928,9,5335,65257,20.5,2520,,,19.7,1802,13.8,8109,80535,72896,15.8,,14.9,11.4,1944,,1365,6722,6
37079,21.2,804,,,19.6,549,16.9,2905,47074,38.2,1444,,,37.8,1061,27.1,4667,57216,52145,29.7,,28.7,22,1124,,805,3786,8
37081,17.5,20578,,,16.3,14391,13.3,69485,62850,23.7,27938,,,22.7,20043,16.3,85615,68930,65890,20.6,,19.5,14.8,24258,,17217,77550,2
37083,34,3379,,,33.7,2498,21.5,9892,44046,49.2,4899,,,49.5,3670,29.5,13594,52994,48520,41.6,,41.6,25.5,4139,,3084,11743,4
37085,14.6,5143,,,13.6,3463,11.5,15927,66563,22,7741,,,21.8,5547,15.9,22017,73585,70074,18.3,,17.7,13.7,6442,,4505,18972,4
37087,11.7,1250,,,10.6,857,8.7,5412,58881,22.9,2438,,,21.8,1757,13.3,8326,70225,64553,17.3,,16.2,11,1844,,1307,6869,4
37089,11.6,2473,,,11,1789,8.6,10096,59438,19.4,4169,,,18.8,3059,12.6,14824,68092,63765,15.5,,14.9,10.6,3321,,2424,12460,2
37091,24,878,,,23.1,641,18.4,3307,44282,40,1464,,,40.1,1111,27,4875,53646,48964,32,,31.6,22.7,1171,,876,4091,8
37093,19.5,2785,,,20.2,2018,16.2,8726,54063,29.1,4147,,,30.4,3040,20.8,11228,66451,60257,24.3,,25.3,18.5,3466,,2529,9977,2
37095,22.9,153,,,23.5,119,18.4,715,43257,39.5,265,,,41.3,209,28.2,1095,56305,49781,31.2,,32.4,23.3,209,,164,905,9
37097,8.9,3877,,,7.6,2488,7.6,15072,78992,14.9,6449,,,13.6,4476,10.8,21322,89678,84335,11.9,,10.6,9.2,5163,,3482,18197,1
37099,16,1145,,,14.8,793,13.7,5478,49671,26.6,1909,,,25.2,1357,20.3,8096,61253,55462,21.3,,20,17,1527,,1075,6787,7
37101,11,6418,,,10.9,4783,9,21619,75603,17.2,10080,,,17.1,7565,12.6,30285,83729,79666,14.1,,14,10.8,8249,,6174,25952,1
37103,21.9,376,,,18.9,239,15.2,1418,46772,38.7,664,,,36.7,467,23,2136,59230,53001,30.3,,27.8,19.1,520,,353,1777,8
37105,18.2,2790,,,19,2157,12.1,8001,57230,27.6,4232,,,28.4,3211,17.3,11379,68130,62680,22.9,,23.7,14.7,3511,,2684,9690,4
37107,25.3,3089,,,23.4,2088,20.2,10857,45620,38.7,4723,,,37.8,3378,26,13993,57582,51601,32,,30.6,23.1,3906,,2733,12425,4
37109,9.6,1840,,,9.7,1381,8.8,8304,72644,16.8,3222,,,17.1,2441,12.6,11948,85574,79109,13.2,,13.4,10.7,2531,,1911,10126,1
37111,14.1,1190,,,13.1,832,12,5236,48401,26.1,2200,,,25.3,1606,18.2,7914,58993,53697,20.1,,19.2,15.1,1695,,1219,6575,6
37113,14.5,989,,,12.7,642,10.6,4057,53262,26.5,1811,,,24.3,1234,16.4,6253,64268,58765,20.5,,18.5,13.5,1400,,938,5155,7
37115,13.9,502,,,12.4,336,10.7,2239,53909,26.1,948,,,24.6,670,16.9,3553,65101,59505,20,,18.5,13.8,725,,503,2896,2
37117,21.8,924,,,19.4,617,15.1,3198,43489,39.8,1692,,,38.6,1223,24.3,5148,54577,49033,30.8,,29,19.7,1308,,920,4173,6
37119,12.1,31125,,,11.7,21794,9.2,104985,82639,16.3,42151,,,16.3,30358,11.2,127909,86953,84796,14.2,,14,10.2,36638,,26076,116447,1
37121,13.6,365,,,12,244,11.5,1713,50151,26,697,,,24.8,502,18.1,2693,63341,56746,19.8,,18.4,14.8,531,,373,2203,8
37123,14.5,763,,,13.4,531,12.3,3111,49236,27.9,1469,,,27.4,1087,18.9,4799,60774,55005,21.2,,20.4,15.6,1116,,809,3955,8
37125,9.1,2063,,,8,1358,8.7,9194,72867,16.1,3671,,,15.6,2626,12.3,13062,85043,78955,12.6,,11.8,10.5,2867,,1992,11128,3
37127,15.5,3225,,,14.4,2225,11.5,10876,62270,27.1,5657,,,26.4,4089,17.3,16418,68644,65457,21.3,,20.4,14.4,4441,,3157,13647,3
37129,11.8,4829,,,10.6,3228,10.6,24595,75209,19.2,7877,,,18.2,5560,13.6,31705,83003,79106,15.5,,14.4,12.1,6353,,4394,28150,2
37131,22.1,645,,,21.4,463,16.1,2649,39866,41.5,1211,,,42.6,921,25.3,4141,48498,44182,31.8,,32,20.7,928,,692,3395,9
37133,12.9,6672,,,13.6,4813,10.4,19590,63782,19.5,10142,,,21,7385,14.4,27196,70182,66982,16.2,,17.3,12.4,8407,,6099,23393,3
37135,5.4,1473,,,5,1077,10,13971,80645,11,2977,,,10.4,2221,13.4,18805,92827,86736,8.2,,7.7,11.7,2225,,1649,16388,2
37137,17.6,300,,,17.3,218,11.5,1352,54729,33.2,564,,,33.9,428,18.5,2182,69263,61996,25.4,,25.6,15,432,,323,1767,9
37139,15.8,1345,,,15.3,939,11.9,4601,53600,30.6,2599,,,30.7,1885,19.1,7427,65326,59463,23.2,,23,15.5,1972,,1412,6014,4
37141,10.5,1589,,,9.8,1112,9.2,6141,66294,18.3,2759,,,17.8,2036,13.6,9095,78028,72161,14.4,,13.8,11.4,2174,,1574,7618,2
37143,17.4,417,,,16.5,303,11.8,1561,53824,32.2,775,,,32.3,593,18.4,2439,68490,61157,24.8,,24.4,15.1,596,,448,2000,8
37145,13.5,1091,,,12.8,761,11.5,4539,58026,24.9,2011,,,24.8,1475,17.1,6753,70906,64466,19.2,,18.8,14.3,1551,,1118,5646,2
37147,18.3,6724,,,18.8,5091,17.1,29079,56342,28.1,10304,,,29.2,7867,21.7,36781,64194,60268,23.2,,24,19.4,8514,,6479,32930,3
37149,14.1,425,,,13.2,300,10.1,1992,52085,25.5,765,,,25.2,576,15.5,3046,65939,59012,19.8,,19.2,12.8,595,,438,2519,8
37151,16.6,5324,,,14.4,3489,13.5,19769,53777,24.6,7890,,,22.8,5511,17.5,25515,64895,59336,20.6,,18.6,15.5,6607,,4500,22642,2
37153,22.4,2188,,,21.3,1523,18.3,7534,45097,39.6,3868,,,39.3,2809,26.9,11094,55387,50242,31,,30.3,22.6,3028,,2166,9314,4
37155,33.6,10065,,,33.2,7141,25.4,28823,39418,42.2,12643,,,42.6,9169,30,34037,44942,42180,37.9,,37.9,27.7,11354,,8155,31430,4
37157,12.9,2366,,,12.4,1704,11.1,10130,52797,24.3,4464,,,24,3292,16.1,14718,64219,58508,18.6,,18.2,13.6,3415,,2498,12424,2
37159,15.9,5189,,,14.3,3502,12.3,18138,59957,25.5,8345,,,24.3,5924,16.9,24980,70321,65139,20.7,,19.3,14.6,6767,,4713,21559,1
37161,14.3,1830,,,13.5,1283,12.4,7923,45945,26.3,3376,,,26.3,2509,18,11577,55483,50714,20.3,,19.9,15.2,2603,,1896,9750,4
37163,19.7,2837,,,18.5,1958,15.2,8915,48182,32.3,4651,,,32.3,3410,21.8,12745,59092,53637,26,,25.4,18.5,3744,,2684,10830,6
37165,36.2,2788,,,35.4,2023,24.8,7630,40563,49.6,3818,,,50,2855,32.4,9996,50645,45604,42.9,,42.7,28.6,3303,,2439,8813,6
37167,10.2,1431,,,8.8,915,8.8,5669,59328,18.8,2637,,,17.8,1857,13.2,8455,72240,65784,14.5,,13.3,11,2034,,1386,7062,6
37169,10.3,854,,,9.8,609,8,3614,57056,20.1,1674,,,19.8,1241,13,5828,65692,61374,15.2,,14.8,10.5,1264,,925,4721,2
37171,11,1623,,,9.7,1067,11.5,8119,52624,21.6,3181,,,20.7,2285,16.3,11489,63798,58211,16.3,,15.2,13.9,2402,,1676,9804,6
37173,17.5,514,,,17.2,368,12.8,1743,47699,29.1,854,,,29.4,632,18.4,2507,61015,54357,23.3,,23.3,15.6,684,,500,2125,9
37175,13.2,674,,,12.7,482,10.1,3319,56438,23.6,1200,,,23.1,880,14.9,4889,67566,62002,18.4,,17.9,12.5,937,,681,4104,6
37177,21.1,143,,,21,105,16.4,532,40048,38.7,263,,,40.2,201,26.4,854,52096,46072,29.9,,30.6,21.4,203,,153,693,9
37179,8.1,5177,,,6.7,3401,7.1,17934,94150,12.3,7863,,,10.9,5495,9.7,24398,103402,98776,10.2,,8.8,8.4,6520,,4448,21166,1
37181,28.9,2891,,,29.9,2156,19.2,8029,40481,44.5,4443,,,46.1,3326,27.2,11381,50335,45408,36.7,,38,23.2,3667,,2741,9705,6
37183,6.6,17530,,,6.5,12933,6.4,75766,100188,9.8,26072,,,9.7,19493,8,94336,105980,103084,8.2,,8.1,7.2,21801,,16213,85051,1
37185,21.6,709,,,20.7,510,15.8,2848,43591,39.6,1299,,,39.5,974,24.8,4462,52141,47866,30.6,,30.1,20.3,1004,,742,3655,8
37187,24.7,513,,,23.8,366,18,1902,42014,46.9,971,,,47.8,732,27.2,2862,52464,47239,35.8,,35.8,22.6,742,,549,2382,9
37189,8.7,574,,,8.1,407,16,7579,54705,15.9,1038,,,15.1,763,21.2,10013,69385,62045,12.3,,11.6,18.6,806,,585,8796,5
37191,17.7,4929,,,18,3634,14.7,17008,51654,26.7,7459,,,28.2,5702,19.5,22426,60972,56313,22.2,,23.1,17.1,6194,,4668,19717,3
37193,15.5,1969,,,15.1,1421,13.7,8890,46248,25.9,3299,,,25.7,2427,18.9,12220,55448,50848,20.7,,20.4,16.3,2634,,1924,10555,6
37195,20.9,3698,,,20.4,2685,15.8,12356,48736,33.1,5874,,,33.2,4377,21.8,16984,56504,52620,27,,26.8,18.8,4786,,3531,14670,4
37197,12.9,973,,,11.6,652,10.3,3842,55949,22.7,1723,,,21.8,1232,15.5,5758,67303,61626,17.8,,16.7,12.9,1348,,942,4800,2
37199,15.3,506,,,15,360,12.5,2351,48174,28.7,948,,,29,696,19.3,3617,61652,54913,22,,22,15.9,727,,528,2984,8
38000,8.9,16126,8.6,4091,7.9,10468,9.5,71409,75613,11.3,20386,12.4,5867,10.9,14342,10.5,79557,79079,77346,10.1,10.5,9.4,10,18256,4979,12405,75483,
38001,8.1,34,,,7.4,23,9.1,190,50575,17.5,72,,,17.6,53,14.5,304,65809,58192,12.8,,12.5,11.8,53,,38,247,9
38003,7.2,150,,,6.1,98,9.1,922,61806,15.2,316,,,13.9,224,13.9,1414,79312,70559,11.2,,10,11.5,233,,161,1168,6
38005,18,340,,,16.4,221,17.5,988,54151,38.6,728,,,37.6,507,27.9,1578,67113,60632,28.3,,27,22.7,534,,364,1283,9
38007,9.3,20,,,8.8,14,8,83,71593,20.1,44,,,20.6,32,13,133,93537,82565,14.7,,14.7,10.5,32,,23,108,9
38009,7.6,104,,,6.4,65,8.4,509,64849,15.6,216,,,14.6,149,13.2,809,83695,74272,11.6,,10.5,10.8,160,,107,659,8
38011,7,49,,,6.3,34,7.4,207,60661,14.6,101,,,14.3,76,11.6,327,76207,68434,10.8,,10.3,9.5,75,,55,267,9
38013,6,31,,,5.3,21,6.8,145,74132,12.8,67,,,12.5,49,11.2,239,84244,79188,9.4,,8.9,9,49,,35,192,8
38015,4.8,1083,,,4.1,709,6.2,5999,78458,9.6,2193,,,8.9,1527,9.2,8805,94584,86521,7.2,,6.5,7.7,1638,,1118,7402,3
38017,5.6,2373,,,5.1,1545,8.5,15937,70199,10.4,4403,,,10.1,3065,10.9,20507,80755,75477,8,,7.6,9.7,3388,,2305,18222,3
38019,7.1,57,,,6.3,38,7,246,70550,14.9,121,,,14.5,88,11.4,402,90948,80749,11,,10.4,9.2,89,,63,324,9
38021,8,92,,,7,59,8.9,418,64707,17.8,204,,,17.2,145,14.1,664,80579,72643,12.9,,12.1,11.5,148,,102,541,9
38023,7.4,38,,,6.5,25,7.3,153,65802,16,82,,,15.3,61,12.3,257,84818,75310,11.7,,10.9,9.8,60,,43,205,9
38025,9.8,100,,,9.2,67,8.5,335,77052,20.8,212,,,21,153,13.9,545,98184,87618,15.3,,15.1,11.2,156,,110,440,9
38027,7.1,40,,,6.1,26,8.8,194,58032,15.3,88,,,14.3,60,14.2,312,75174,66603,11.2,,10.2,11.5,64,,43,253,9
38029,9.6,62,,,8.5,41,10.5,334,58774,20.4,132,,,19.9,95,16.9,534,71250,65012,15,,14.2,13.7,97,,68,434,8
38031,6.3,47,,,5.4,31,9.7,314,63258,13.7,101,,,13,73,13.1,422,79432,71345,10,,9.2,11.4,74,,52,368,9
38033,10.7,32,,,8.5,18,9.1,154,53258,20.3,60,,,19.9,42,14.3,244,65670,59464,15.5,,14.2,11.7,46,,30,199,9
38035,6.2,929,,,5.3,583,10.8,7437,68452,12.6,1889,,,12.1,1319,14.2,9741,76286,72369,9.4,,8.7,12.5,1409,,951,8589,3
