,fips_code,counts_of_outage,average_sums,number_of_data_centers,2013 Rural-urban Continuum Code,2013 Urban Influence Code,2023 Rural-urban Continuum Code,2024 Urban Influence Code,"Bachelor's degree or higher, 1990","Bachelor's degree or higher, 2000","Bachelor's degree or higher, 2008-12","Bachelor's degree or higher, 2019-23","Four years of college or higher, 1970","Four years of college or higher, 1980","High school diploma only, 1970","High school diploma only, 1980","High school graduate (or equivalency), 1990","High school graduate (or equivalency), 2000","High school graduate (or equivalency), 2008-12","High school graduate (or equivalency), 2019-23","Less than a high school diploma, 1970","Less than a high school diploma, 1980","Less than high school graduate, 1990","Less than high school graduate, 2000","Less than high school graduate, 2008-12","Less than high school graduate, 2019-23","Percent of adults completing four years of college or higher, 1970","Percent of adults completing four years of college or higher, 1980","Percent of adults completing some college (1-3 years), 1970","Percent of adults completing some college (1-3 years), 1980","Percent of adults completing some college or associate degree, 1990","Percent of adults completing some college or associate degree, 2000","Percent of adults completing some college or associate degree, 2008-12","Percent of adults completing some college or associate degree, 2019-23","Percent of adults who are high school graduates (or equivalent), 1990","Percent of adults who are high school graduates (or equivalent), 2000","Percent of adults who are high school graduates (or equivalent), 2008-12","Percent of adults who are high school graduates (or equivalent), 2019-23","Percent of adults who are not high school graduates, 1990","Percent of adults who are not high school graduates, 2000","Percent of adults who are not high school graduates, 2008-12","Percent of adults who are not high school graduates, 2019-23","Percent of adults with a bachelor's degree or higher, 1990","Percent of adults with a bachelor's degree or higher, 2000","Percent of adults with a bachelor's degree or higher, 2008-12","Percent of adults with a bachelor's degree or higher, 2019-23","Percent of adults with a high school diploma only, 1970","Percent of adults with a high school diploma only, 1980","Percent of adults with less than a high school diploma, 1970","Percent of adults with less than a high school diploma, 1980","Some college (1-3 years), 1970","Some college (1-3 years), 1980","Some college or associate degree, 1990","Some college or associate degree, 2000","Some college or associate degree, 2008-12","Some college or associate degree, 2019-23",CI90LB017P_2023,CI90LB017_2023,CI90LB04P_2023,CI90LB04_2023,CI90LB517P_2023,CI90LB517_2023,CI90LBALLP_2023,CI90LBALL_2023,CI90LBINC_2023,CI90UB017P_2023,CI90UB017_2023,CI90UB04P_2023,CI90UB04_2023,CI90UB517P_2023,CI90UB517_2023,CI90UBALLP_2023,CI90UBALL_2023,CI90UBINC_2023,MEDHHINC_2023,PCTPOV017_2023,PCTPOV04_2023,PCTPOV517_2023,PCTPOVALL_2023,POV017_2023,POV04_2023,POV517_2023,POVALL_2023,Rural_Urban_Continuum_Code_2023_x,Civilian_labor_force_2023,Employed_2023,Metro_2023,Rural_Urban_Continuum_Code_2023_y,Unemployed_2023,Unemployment_rate_2023,BIRTHS_2023,DEATHS_2023,DOMESTIC_MIG_2023,GQ_ESTIMATES_2023,INTERNATIONAL_MIG_2023,NATURAL_CHG_2023,NET_MIG_2023,N_POP_CHG_2023,POP_ESTIMATE_2023,RESIDUAL_2023,R_BIRTH_2023,R_DEATH_2023,R_DOMESTIC_MIG_2023,R_INTERNATIONAL_MIG_2023,R_NATURAL_CHG_2023,R_NET_MIG_2023,Rural_Urban_Continuum_Code_2023,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean,avg_durations_hrs,sum_duration_hrs,sums_sum,avg_power_usage,avg_carbon_emission
Unemployed_2023,-0.0401669410733066,0.30778699853801567,0.392037801507235,0.5609193080025139,-0.2880498672657377,-0.24505231898111027,-0.28447013756969575,-0.2687284792775894,0.9983926976327345,0.9985575216962139,0.9987621582714903,0.9988556692974809,0.9965416180547685,0.9979400974048794,0.994952577996491,0.9958493868894711,0.9958224511143775,0.9958353254680163,0.9965442958267042,0.997121100053199,0.9943514220046794,0.9957625249573852,0.9979291964250843,0.9990876770778915,0.9992585662789193,0.9989768342569127,0.046165137673080184,0.04730278077000475,0.030577795847293164,0.035161014007310344,0.030992376879068785,0.013684913291843024,-0.004839845455097357,-0.024513263045004525,-0.03643209620907829,-0.0484292892986817,-0.050492931115880484,-0.05143358953844922,-0.028137252467616898,-0.017086571980522318,-0.010421827280640414,-0.004237562080310729,0.054047444691798674,0.0521271012473744,0.05268925540590592,0.054085454138087304,0.01572528509154592,-0.0016629014804323803,-0.0328178084682321,-0.031583486363296234,0.9979732054940034,0.9988992370230795,0.9991197666735744,0.9989251819004896,0.9988006195171006,0.9985288996954489,0.010503720770544234,0.9979346521266063,0.08261838674381701,0.9974410133074902,0.01222572962086051,0.9980676033950131,0.0033921408090694526,0.9985925365717941,0.057865469200816116,-0.03458384882294243,0.9979753440361385,-0.01544557074869103,0.9974952903856673,-0.0344123416177513,0.9981144212952547,-0.03137429517888622,0.9986209239098334,0.029560970134381075,0.04372783442206538,-0.018207388593550533,0.03285658157735627,-0.01792288725798593,-0.01749163044714411,0.9979788242458173,0.9974778785484852,0.9981272178957462,0.9986133569181923,-0.2925516113302235,0.9989098831191221,0.9988255623965884,0.262206328223718,-0.28447013756969575,1.0,0.004809473192447839,0.9987033158698416,0.9972026667886903,-0.0819484747763539,0.961002202280816,0.9917730796547242,0.9658944205948086,0.8725733849627164,0.9322607315339217,0.998897447983753,0.019058832891511127,0.004679179929412347,-0.049114594356942584,-0.01728723624295116,0.05047437960218982,0.04096779318179366,-0.00889499197424562,-0.28447013756969575,0.14772698602063616,0.08550558812336267,0.11764690996518914,0.10885936897388862,0.019102236692383385,0.017142238949002447,0.021575383026448507,0.0039257206332001145,-0.00037428904467302746
Unemployment_rate_2023,0.09522426103063564,0.04691195963395669,0.02694392247309452,0.007595214046051074,-0.030672128495397886,-0.029514230671174254,-0.012782263385573181,-0.02474019279019842,-0.00063235966051549,-0.001292221635985565,-0.0015307913886665055,-0.001891164648404335,0.0035640873711882738,-0.0003949699499045063,0.0038079540774936106,-0.0002253267142650815,-0.0006956842593798686,-0.0007897459110577891,-0.0007227494943125265,-0.0005568925200267366,0.004427308603935457,0.0018742509886314816,0.0030352319159186215,0.004240029318164331,0.004939280129986059,0.005001414129777883,-0.12764709289549703,-0.22554063371254973,-0.2305683797545523,-0.2736429295784579,-0.28655970698502126,-0.28403476922806553,-0.23877801680928168,-0.1761279566656859,-0.2286794452645934,-0.09988374359789307,0.018056465033196724,0.15514091761630525,0.4277215322293652,0.4632911192609086,0.46478539469918617,0.4345893771191148,-0.2302993611300109,-0.25652459415546613,-0.2634302668313716,-0.26778852683214327,-0.23780737926125037,-0.29679474184146687,0.25613428846633646,0.3653839538067737,0.004450006764153565,0.0007513470359034727,0.00032497299850691363,-0.00013487905836887705,-0.0003822797879566402,-0.000671710685382558,0.47046924237128546,0.005722535232156972,0.4221029446702018,0.10559969918318357,0.4649231104258771,0.005922998503046705,0.463525161025064,0.0047661225083610965,-0.2892749051493253,0.45314856003826587,0.006544057531489854,0.3884487419353504,0.10856197943218868,0.4432993431256571,0.006823249835354403,0.4464379549562314,0.005205153605517288,-0.32906903230072665,-0.31160980517638937,0.46491370541006977,0.4071234372566603,0.4566404855873077,0.45711272173184586,0.006138727358296009,0.10710601136596276,0.006379685680362184,0.004987265503160298,0.04850524717095272,-0.0013061389292112068,-0.0015383285385717031,-0.004729539987922494,-0.012782263385573181,0.004809473192447839,1.0,0.0025815328914299807,0.0019341619987844447,-0.04312505172933125,0.009639575263513183,0.0009633877895454617,0.006251084340416164,-0.018107620976817507,-0.01119623919971279,-0.0005643473795612495,0.019964198230344055,-0.03078840558876516,0.20049797934918648,-0.04336997636398662,-0.08871955559240235,-0.1731890513425938,-0.059805692749075726,-0.012782263385573171,0.23470275949004438,-0.06558747524914865,0.0021281960365376706,0.22132015815798178,0.007499123774533465,0.042589423119846335,0.03576322741857448,-0.07537183331965691,-0.003996946169769866
BIRTHS_2023,-0.03948332887372307,0.3749437432373613,0.34191544641366706,0.5503936755077036,-0.3473151660313451,-0.2945364648312755,-0.3461861593450305,-0.32310409589864064,0.9974736274481794,0.9981749596820392,0.9985923359716611,0.9990758553683864,0.9952984826903928,0.9971107259193471,0.9944614029695549,0.9963424954672961,0.9970834335952585,0.997592191780029,0.9983892640058286,0.998991556815081,0.9954304782558698,0.9971516635129859,0.9983718689869036,0.9986849179910516,0.9984291152451593,0.9975791366093321,0.045390316262967155,0.046346435419250716,0.02890220660788178,0.033173190956273614,0.029895089795934988,0.013032173887914536,-0.005706993152116641,-0.025448770834874294,-0.03884270919404173,-0.04985852559516742,-0.05057332246903933,-0.050862091678973376,-0.028008792469887717,-0.01706411259013556,-0.010165524247000625,-0.004344412674600932,0.053214603879696336,0.05155544694248187,0.051920353133894634,0.053477338322408426,0.014523133336531577,-0.0038122806784926674,-0.031319550270469475,-0.030461633852629896,0.9958289573100657,0.9973824797153741,0.9982477738184993,0.998947290887756,0.9993549984101944,0.9995390447487114,0.010058893782848312,0.9994902385723144,0.08722605207614662,0.9994658169719803,0.011674357922874077,0.9994786649444867,0.0029854457462659616,0.9996774417087296,0.055839759431300394,-0.03470549396196731,0.9994398818457546,-0.0095839116921071,0.999421215555169,-0.034561127187989024,0.9993984030613788,-0.03151024037632933,0.9996682312385461,0.027875423751288788,0.0418699712608137,-0.018455058694311587,0.03813075736669656,-0.018223713772752368,-0.01774186679349518,0.9994883989122361,0.9994524543948953,0.9994739708394236,0.9996793648930179,-0.3461861593450305,0.9997542033229858,0.999751513835962,0.32042753710758287,-0.34630164578121864,0.9987033158698416,0.0025815328914299807,1.0,0.9989715554998575,-0.04128167578206167,0.9695935181890177,0.9926485771013732,0.9643758148512721,0.8912863384763247,0.9453711099459744,0.9998016531576804,0.0092426277221188,0.007263437257429921,-0.04853115697111411,-0.015137923721143916,0.05040542558744878,0.04197698953760122,-0.00668999902019049,-0.3461861593450305,0.16936941586002424,0.06810127329146236,0.09495169729957827,0.1319932617848809,0.013003964006927719,0.015366877618261278,0.01861382557577211,0.003951931858659294,-0.00035510819543722644
DEATHS_2023,-0.04017923094539176,0.414102787745089,0.3825454580128544,0.52114990913741,-0.37268142515622127,-0.31924395748954626,-0.37155317061879056,-0.34046647307698097,0.9972836624564304,0.9981064976445849,0.9984137150384816,0.998715158572847,0.9955887995113385,0.997144157145746,0.9960036691272203,0.9979865059379535,0.9988036712675475,0.9992796670160254,0.9997157470893898,0.9998886056649895,0.9969425635674493,0.998405025680155,0.9988880889180586,0.998099687424719,0.9968249633576098,0.9952689557570333,0.04128626551674609,0.0417352168314822,0.02512894806462028,0.029127068072920856,0.02673227469962085,0.011649592521561362,-0.00543320329235445,-0.023518884981485418,-0.033969246524484124,-0.04411709893427436,-0.045149832540621465,-0.04613887991966496,-0.026123369839346464,-0.016744701948858024,-0.01093749574260521,-0.005937299183433424,0.04856304983554869,0.047377873807823795,0.04804635174680057,0.04979780551526234,0.0146537837156474,-0.0017303170260948354,-0.029059187485371174,-0.028152548701047,0.9956327026192507,0.9971050233693217,0.998119095389023,0.9991150901894369,0.9994484252107368,0.9995504946073405,0.010800698983485848,0.998315676483251,0.09022595387645732,0.9984336878966623,0.012194609239191665,0.9982583599968188,0.0037521035043785885,0.9991498823827875,0.05099119124523833,-0.033105529905324074,0.9981076290494715,-0.004585577512428368,0.99827331795842,-0.0330847805757094,0.9979728402926311,-0.030140559886873693,0.9990678303000112,0.02359520296440642,0.03728077429926536,-0.01715564289254449,0.042169704400711806,-0.01707574608796795,-0.016606041452466656,0.9982339470875461,0.9983614861169061,0.9981495454780345,0.9991151164339149,-0.37155317061879056,0.9993367094157527,0.9993751701066768,0.3398209207776184,-0.3716904113187608,0.9972026667886903,0.0019341619987844447,0.9989715554998575,1.0,-0.033155447441290856,0.9785208750468131,0.9914033582351555,0.951389608729617,0.8937240784246744,0.9431214097851323,0.999428013987222,0.00587494958611271,0.0034498801537136453,-0.04300801295640726,-0.012919757510386057,0.04556894676576652,0.035615716210290665,-0.005266502639978337,-0.37155317061879056,0.17642139241574417,0.05604078933088399,0.0878702972364206,0.1410662785158727,0.010453067687247155,0.009430035079301633,0.014712961929499713,0.001105311074429138,-0.00041598913833206273
DOMESTIC_MIG_2023,0.03124700774334343,0.01717809230632342,-0.34549492176300917,-0.4765294970563383,0.03948367485253724,0.025147328090591673,0.03873187888066234,0.054339763273366225,-0.09717902163931846,-0.08388336565771431,-0.07684477842443861,-0.06552920722414282,-0.11280331674572054,-0.0990861412744015,-0.09923677644694312,-0.07531782635673498,-0.057649965931694476,-0.044723731870139456,-0.038264060688817866,-0.03327987596648934,-0.06951888451605656,-0.057418899141363514,-0.06791710896677657,-0.0764184763363532,-0.07739676612398166,-0.08321015491069521,-0.06960544568598079,-0.06756011020446373,-0.052230602721367515,-0.04189793579925794,-0.014563312637550197,0.016647010855822948,0.04403573677174166,0.0636308467890019,0.05043954160875229,0.06198471701960278,0.05527362771925282,0.04813557877461645,0.02335401822386628,-0.0037873828131425977,-0.01555032253952168,-0.031741917753400344,-0.07063093697000032,-0.06000811272687237,-0.05846324494123616,-0.05184213023295672,-0.04085153556645594,-0.001960592353608206,0.06238942218327338,0.04649193095153062,-0.11912749576822626,-0.10185600413832485,-0.08645777257137245,-0.06745639882933183,-0.05427016347041823,-0.04284066860484138,-0.020273225510927056,-0.03420195548718167,0.13003943388559208,-0.01503014731802856,-0.023360387710789472,-0.036261458210951406,-0.024638675271179505,-0.04463324981308775,-0.054886703155588704,-0.0008566191384102371,-0.0361264001445217,0.14529305721812197,-0.01575032895343641,-0.0022625288048016925,-0.03850360537012648,-0.007969155969607011,-0.04558307596665491,-0.0416999325228974,-0.04848793116635008,-0.008092206543548933,0.13854114839697873,-0.009941469502504598,-0.014816027654764549,-0.03517739374528695,-0.015396258841708789,-0.03739965034860089,-0.045111909586251296,0.03873187888066234,-0.05006170799227636,-0.04884868764292229,-0.031462868235441706,0.03873551180973077,-0.0819484747763539,-0.04312505172933125,-0.04128167578206167,-0.033155447441290856,1.0,-0.2778282073436418,-0.041337658626616126,-0.08697444916282235,0.4025042442918341,0.2653025603893399,-0.04786843275051669,-0.017028027989377355,-0.007379664200243631,0.03946667132764375,0.15071571470584316,-0.07872724009718263,-0.035088445640627255,0.14047458243654837,0.03873187888066231,0.021714733099812297,-0.11051856071787995,-0.14740871058735408,0.045538744659566324,-0.13844195149674654,-0.10822149779321782,-0.12680214342136747,-0.020033751441853234,0.0064835152806759465
GQ_ESTIMATES_2023,-0.027881158598792092,0.396201897501795,0.3058338882675659,0.516451583919789,-0.3440071212555219,-0.29787807227932955,-0.34393557555234905,-0.3056916689799679,0.9689188292476462,0.9752286990920129,0.9781299524161423,0.9792117016343229,0.9459992145191628,0.9655725583252566,0.9335810792210031,0.9578538284456221,0.9682525087049761,0.9712029709448751,0.9770601347145194,0.9776835511861014,0.9400249181521593,0.9639024681479789,0.9793768971173343,0.9726414537978051,0.957659826571962,0.9440254509220561,0.15775130216959507,0.1573015396019881,0.0933346554015302,0.10072114355068967,0.08593391796372343,0.0303244798236373,-0.028080330742670318,-0.08989718324054682,-0.12186988001518156,-0.15286201060708177,-0.15505947358780864,-0.15597019538260298,-0.0892860421778219,-0.05594602822732259,-0.036566971135541866,-0.01982596699805648,0.17628515996306351,0.16905088489967332,0.16995862901410155,0.17356326643134876,0.04220374584225967,-0.017124140716671645,-0.10201045072522308,-0.09655476306123231,0.9446662372829874,0.9599349129796928,0.9685144983961675,0.9758724616813437,0.9766516330088852,0.9731492019529648,0.021429400956396318,0.9532930382642361,0.19987750194035858,0.9286588678654282,0.024353522627531748,0.9530045342369903,0.015642396953414735,0.9748641153619381,0.1631927594230139,-0.09431250110070329,0.9542497677261386,0.05558853876678107,0.9315968353347802,-0.09310140218867362,0.9547551451401207,-0.07875199617999183,0.9745657641723025,0.08824019238231191,0.12583386814806846,-0.052344949634025154,0.12693831712607784,-0.051659684747365875,-0.04101096464536963,0.9540034647959047,0.9302454517718972,0.9541709439853345,0.9747952572693462,-0.34393557555234905,0.9793484801835383,0.9794231949033609,0.31802110933239097,-0.3440626805354112,0.961002202280816,0.009639575263513183,0.9695935181890177,0.9785208750468131,-0.2778282073436418,1.0,0.8750281658691884,0.6995840197247859,0.20423627696296334,0.40798736474765523,0.980035930555777,-0.016588779132557064,0.007535240438450521,-0.1470069993472351,-0.05664767573851819,0.15661610954826166,0.11949752962683238,-0.030637577895394476,-0.3439355755523491,0.14581100090975171,0.06903701708764866,0.10721679127405705,0.11113060949329777,0.06087533785109153,0.09335527826838036,0.08187106022745928,0.02995630856626653,0.002885740041131409
INTERNATIONAL_MIG_2023,-0.04356580963045941,0.21480423272743943,0.2548243469522727,0.49733031355785073,-0.231639328493985,-0.19335547623535093,-0.23017907664034565,-0.23040140446865978,0.9909626711888863,0.9917234751388472,0.9923277885453544,0.9933109904750275,0.9871831380738041,0.9896546703227076,0.9847857971502851,0.9871046749346236,0.9881398748957047,0.9886960370081711,0.9902948388036037,0.9914733791349228,0.9847965474120378,0.9874043833928735,0.9905095676494337,0.9921636585789985,0.9925628472436605,0.9928269628440934,0.05398892207066842,0.055642226803984986,0.03389223807000429,0.037765320889023304,0.030944891608853123,0.010583727156281095,-0.012151701724194754,-0.03501742123082966,-0.04667225625642391,-0.05918508401702251,-0.05832260361647967,-0.058654257692336266,-0.030574060073789003,-0.01735798164145122,-0.009815534173058483,-0.0027305111363388258,0.0636023322558312,0.061482051262606516,0.061744235374196585,0.06337110976253885,0.015058544802019265,-0.006697354970901199,-0.03573646710521362,-0.03456696933260761,0.9881586840269018,0.9903613026955674,0.9914053482482346,0.991887520847871,0.9920910978895002,0.9925183026202717,0.008554776945147159,0.9913665959548892,0.07404398047433465,0.99252332142418,0.010508575574077172,0.9913653233514094,0.0019492646016067063,0.9925437629791851,0.06522261885448052,-0.03707045443810408,0.9917738156524907,-0.025969093541690722,0.9927766710622301,-0.03664565373317242,0.991880396291792,-0.03360904645077557,0.9927521260827851,0.03596977001618978,0.05065416447312945,-0.020527460403755648,0.02323867314337608,-0.020000959558401563,-0.019425955563584524,0.9915963020026807,0.9926613027493537,0.9916622028994752,0.9926552172576377,-0.23017907664034565,0.9930923891110742,0.9931001766834612,0.21194510920459061,-0.23024500769973957,0.9917730796547242,0.0009633877895454617,0.9926485771013732,0.9914033582351555,-0.041337658626616126,0.8750281658691884,1.0,0.9585951243156473,0.8979970677743555,0.9484507971470281,0.993058794365224,0.004015656842994267,0.005436258834621773,-0.05458340205635376,-0.021108589363646808,0.08042539428760374,0.045768275251434655,-0.007573191089218748,-0.23017907664034565,0.15733259628909382,0.06470731421734717,0.0836852677410324,0.12227205292080917,0.027073315094244415,0.03177926879813621,0.028864296329372766,0.006492228449073962,-0.0006582705154178722
NATURAL_CHG_2023,-0.03377973359727976,0.22525891123811972,0.19566304043253124,0.49549863019333557,-0.22939195286973035,-0.18816949820017964,-0.22790179504152236,-0.2253077852837003,0.9570686810921983,0.9570319953717689,0.9580748594541358,0.9595942764999434,0.9521818900012415,0.955417455942108,0.9440753368628843,0.945284510640437,0.9455499368255309,0.946228728597575,0.9490989322756613,0.9521753831408637,0.9451801663733582,0.9483391823512101,0.9538094097017848,0.9605357385468254,0.9662354811228193,0.9695337920151674,0.06744571253092542,0.07132104359347047,0.04971385479128573,0.05539908170759541,0.04710387181568264,0.02055625995883499,-0.007066864807972899,-0.03564907098660568,-0.0656596210514072,-0.08128098887831801,-0.08011110147183954,-0.07630176213971734,-0.03784332529270805,-0.01821748585283716,-0.005238499966284475,0.005129847426175918,0.07813868785806814,0.0737832182654856,0.07236180950338603,0.07271898266080022,0.013156442882991668,-0.015800529734771345,-0.04320382805769984,-0.042665884608739546,0.955529115885977,0.9574917275211148,0.9574530415053789,0.9563937520716095,0.9572185590037435,0.9578669593200468,0.0053122609224207865,0.9647397386044418,0.0661892070712364,0.9657355591104743,0.008153100672167214,0.9649955256605554,-0.0016117563902440148,0.9611443217985899,0.08180360466052879,-0.042595613554035364,0.965611497593395,-0.03846985489179241,0.9663706056857698,-0.041736030996746894,0.9661161465250331,-0.03818981045518269,0.9615604767236076,0.05168734416654169,0.06690204461273071,-0.025268096819321687,0.012963618608209665,-0.024162783205122017,-0.02363015042434176,0.9652040786096607,0.9660672564201926,0.9655984998105589,0.9613602214458458,-0.22790179504152236,0.9605820626704069,0.9603394004614659,0.2191023941254208,-0.22795367944609768,0.9658944205948086,0.006251084340416164,0.9643758148512721,0.951389608729617,-0.08697444916282235,0.6995840197247859,0.9585951243156473,1.0,0.8399644364980041,0.9191460324628306,0.9603653734325761,0.0285060552566031,0.029210652774388942,-0.07873492045116345,-0.02744933028162266,0.07652494200066826,0.07734349011471234,-0.014716679598924677,-0.22790179504152236,0.12248319155647791,0.07885270509417903,0.09059671528955866,0.08834449004017855,0.027345452908313365,0.04936474054311708,0.04059796241024384,0.02039556104381335,1.487334473348165e-05
NET_MIG_2023,-0.026154559188853756,0.17098380058015433,-0.27747419664459416,-0.29691148309374815,-0.1082794759826705,-0.10063444630058732,-0.10843065730566143,-0.08809785600061934,0.8651233588804128,0.8716753467786854,0.875329054477646,0.8812151664571862,0.8547803646222679,0.8630847822976826,0.8585580327351048,0.8712149917247601,0.8799439327007522,0.8861457394605147,0.8904556379638111,0.89373343609354,0.8716543266279762,0.8793714726080705,0.8775938511935738,0.87536583909338,0.875301344708989,0.8729854018439976,0.01881331522226579,0.02122874076603951,0.008051911223967357,0.0161504634638937,0.021938578945121454,0.01702736215265934,0.008257949664331748,-0.0040613892800811634,-0.02054966635678196,-0.026929928186912158,-0.029095053404485035,-0.03254126152101218,-0.0177277948037529,-0.01757111644231623,-0.01584060887415945,-0.016480135520462347,0.027169565842412344,0.02990480859589667,0.030825382734826087,0.035230564122732774,-0.004192619150261533,-0.006999448932414645,-0.005268093272050638,-0.011197155219976392,0.8528892680394694,0.862512472180334,0.8702500917686136,0.8790593338966705,0.8850530170457607,0.8904804349112769,-0.0010899858293954322,0.8932294730603473,0.12267266597698386,0.9010425300666384,-0.0006594315327846826,0.8923213473881964,-0.009064412225868339,0.8897142822592815,0.03558614436718719,-0.03434123097159037,0.8927550851260753,0.03768652488483142,0.9009696656316813,-0.0345711597584062,0.8918058655285321,-0.03430208964587714,0.8894869022328119,0.014591813048631398,0.02505638749621045,-0.02237091361413983,0.07981923296544828,-0.02270290765129206,-0.024322736522058633,0.8930103684572637,0.9010138891363138,0.8920921139968861,0.8896056055642209,-0.10843065730566143,0.887823586859953,0.8883648797561691,0.10535459699776169,-0.10847097492407191,0.8725733849627164,-0.018107620976817507,0.8912863384763247,0.8937240784246744,0.4025042442918341,0.20423627696296334,0.8979970677743555,0.8399644364980041,1.0,0.9858051864685256,0.8887615181170693,-0.0038196166619426687,0.0017308664583269684,-0.03262913337096735,0.04703214765878911,0.03901611392457541,0.0264807767630474,0.05492332867342834,-0.10843065730566143,0.13701407345950647,-0.10030698441566793,-0.1355965410723869,0.14407289036175494,-0.03616216487932894,-0.018542145475575565,-0.0293953518591573,-0.0028742327015151047,0.0022515778534705068
N_POP_CHG_2023,-0.02947987964139521,0.26703064634356055,-0.1879352241364912,-0.08035655751688399,-0.2066782507321782,-0.1811956179221244,-0.20621067760026118,-0.18485602919170202,0.9241086690955945,0.9288547153904463,0.9318300542862278,0.9365757253196543,0.915076993175875,0.9221142576685262,0.9153087240965684,0.9248761807129505,0.9312943389581794,0.9360083250535324,0.9400283122966627,0.9433660508670351,0.92514731693993,0.9317349264864778,0.9321481551923118,0.9326207617318938,0.9343461261050655,0.9336921596863849,0.034554998722662246,0.03748816350854414,0.02127776057459121,0.02891020208252673,0.0305453618705275,0.018761181192049482,0.003849525132338721,-0.013936112790757705,-0.03525058057340089,-0.044710798885378586,-0.045914660690096636,-0.047226839320852754,-0.02459303237639701,-0.01839703049434987,-0.013111725005043985,-0.01035876049621487,0.043898630158035995,0.04452498855089487,0.04473989533881914,0.048040565920584456,0.0010404723520281139,-0.009965582932924745,-0.017223839882949225,-0.021353373646160998,0.9147580940236685,0.9223568790638847,0.9279635183930945,0.9340289965434031,0.9386355986057123,0.94277831936648,0.000854041063640152,0.9468918390888444,0.10932062208951647,0.950916467946014,0.0020431747200789453,0.946312853008943,-0.007071472520755701,0.9432267326664818,0.0511281553895497,-0.038109814727513736,0.9468169140421856,0.015450936872593113,0.9510587317478865,-0.03801271768043072,0.9462851064351965,-0.03671191073893991,0.9431902428215347,0.026566188383343216,0.038871811380930335,-0.02405793774916994,0.06184827766088034,-0.02395911363326302,-0.024961822297436972,0.9468763115975029,0.9509976120073281,0.9463328717935988,0.9432145464271462,-0.20621067760026118,0.9416808201216208,0.9419984220734499,0.1994060231519793,-0.20627354546314877,0.9322607315339217,-0.01119623919971279,0.9453711099459744,0.9431214097851323,0.2653025603893399,0.40798736474765523,0.9484507971470281,0.9191460324628306,0.9858051864685256,1.0,0.9422979875631504,0.006865950716419401,0.010313951472251958,-0.0480484642375574,0.02564412303118082,0.05197301813090659,0.04316495493983107,0.03530735266293193,-0.20621067760026118,0.18847221712644024,-0.06446683540442119,-0.09413127101891719,0.18053731801974537,-0.01776837600158868,0.001840614899924323,-0.00872768003120677,0.00424267526718742,0.0016441378361120398
POP_ESTIMATE_2023,-0.03950484333419566,0.37454802338061155,0.36006281973829335,0.5628449397963722,-0.33743652725100454,-0.28757081894753117,-0.33709066499665913,-0.31478825258999216,0.9982403962523855,0.9988848858037949,0.9992269625711515,0.9995686725915502,0.9962088728378071,0.9978706408940015,0.9955202339101035,0.9972336411776639,0.9978482791184452,0.9982268897744989,0.9989009257533314,0.9993564240038693,0.9960230200774098,0.9975539688341981,0.9987585504575982,0.9989050378495792,0.9983977516022692,0.9975215236729462,0.04562280514529173,0.04695872581099772,0.028935652485840353,0.03371240827929225,0.030350483392383765,0.014009096141718882,-0.0040087275842809605,-0.023459035260561267,-0.03425986725193303,-0.046143371788541554,-0.04859350620677245,-0.05024289166135281,-0.028827884238336487,-0.018922644458683635,-0.012718642278971399,-0.007122601238352264,0.05388517095595275,0.052340172225212665,0.05269798916142017,0.05413888891448711,0.01523573453454679,-0.0009219612848063226,-0.0318526382033421,-0.03129623333409509,0.99675270784313,0.9981672765259985,0.9989492305958949,0.9995494160078426,0.9997930068473935,0.9998464330588741,0.008904934523987858,0.9990244565380371,0.08383887429653475,0.9989532644654857,0.010500876551788333,0.9990311795053559,0.002060912661989689,0.999661653745882,0.05670849936167124,-0.035424761386866656,0.9989466186410835,-0.012649462066767462,0.9988884915024057,-0.035283705668982444,0.9989157660862104,-0.032192675735876676,0.9996411640029407,0.0288042992953751,0.042775289392953546,-0.019344539722462906,0.034890182503476634,-0.01911877992670736,-0.01852846953126982,0.999008688104222,0.9989296466291865,0.9990086456129016,0.9996578961768949,-0.34741810354444086,0.9999709510252309,0.9999687510602733,0.31117609169722177,-0.3371978759472971,0.998897447983753,-0.0005643473795612495,0.9998016531576804,0.999428013987222,-0.04786843275051669,0.980035930555777,0.993058794365224,0.9603653734325761,0.8887615181170693,0.9422979875631504,1.0,0.00968041431336727,0.004625881178084224,-0.047886834970037054,-0.014818754514449261,0.05013517058689052,0.040075228349628234,-0.006412455290178402,-0.3370906649966591,0.16612582415723806,0.07398376927975908,0.10359019291305178,0.12774043644217917,0.013678462755293256,0.014294490944255516,0.017398643753833744,0.003582113473902953,-0.0002938189518685679
