,fips_code,counts_of_outage,average_sums,number_of_data_centers,2013 Rural-urban Continuum Code,2013 Urban Influence Code,2023 Rural-urban Continuum Code,2024 Urban Influence Code,"Bachelor's degree or higher, 1990","Bachelor's degree or higher, 2000","Bachelor's degree or higher, 2008-12","Bachelor's degree or higher, 2019-23","Four years of college or higher, 1970","Four years of college or higher, 1980","High school diploma only, 1970","High school diploma only, 1980","High school graduate (or equivalency), 1990","High school graduate (or equivalency), 2000","High school graduate (or equivalency), 2008-12","High school graduate (or equivalency), 2019-23","Less than a high school diploma, 1970","Less than a high school diploma, 1980","Less than high school graduate, 1990","Less than high school graduate, 2000","Less than high school graduate, 2008-12","Less than high school graduate, 2019-23","Percent of adults completing four years of college or higher, 1970","Percent of adults completing four years of college or higher, 1980","Percent of adults completing some college (1-3 years), 1970","Percent of adults completing some college (1-3 years), 1980","Percent of adults completing some college or associate degree, 1990","Percent of adults completing some college or associate degree, 2000","Percent of adults completing some college or associate degree, 2008-12","Percent of adults completing some college or associate degree, 2019-23","Percent of adults who are high school graduates (or equivalent), 1990","Percent of adults who are high school graduates (or equivalent), 2000","Percent of adults who are high school graduates (or equivalent), 2008-12","Percent of adults who are high school graduates (or equivalent), 2019-23","Percent of adults who are not high school graduates, 1990","Percent of adults who are not high school graduates, 2000","Percent of adults who are not high school graduates, 2008-12","Percent of adults who are not high school graduates, 2019-23","Percent of adults with a bachelor's degree or higher, 1990","Percent of adults with a bachelor's degree or higher, 2000","Percent of adults with a bachelor's degree or higher, 2008-12","Percent of adults with a bachelor's degree or higher, 2019-23","Percent of adults with a high school diploma only, 1970","Percent of adults with a high school diploma only, 1980","Percent of adults with less than a high school diploma, 1970","Percent of adults with less than a high school diploma, 1980","Some college (1-3 years), 1970","Some college (1-3 years), 1980","Some college or associate degree, 1990","Some college or associate degree, 2000","Some college or associate degree, 2008-12","Some college or associate degree, 2019-23",CI90LB017P_2023,CI90LB017_2023,CI90LB04P_2023,CI90LB04_2023,CI90LB517P_2023,CI90LB517_2023,CI90LBALLP_2023,CI90LBALL_2023,CI90LBINC_2023,CI90UB017P_2023,CI90UB017_2023,CI90UB04P_2023,CI90UB04_2023,CI90UB517P_2023,CI90UB517_2023,CI90UBALLP_2023,CI90UBALL_2023,CI90UBINC_2023,MEDHHINC_2023,PCTPOV017_2023,PCTPOV04_2023,PCTPOV517_2023,PCTPOVALL_2023,POV017_2023,POV04_2023,POV517_2023,POVALL_2023,Rural_Urban_Continuum_Code_2023_x,Civilian_labor_force_2023,Employed_2023,Metro_2023,Rural_Urban_Continuum_Code_2023_y,Unemployed_2023,Unemployment_rate_2023,BIRTHS_2023,DEATHS_2023,DOMESTIC_MIG_2023,GQ_ESTIMATES_2023,INTERNATIONAL_MIG_2023,NATURAL_CHG_2023,NET_MIG_2023,N_POP_CHG_2023,POP_ESTIMATE_2023,RESIDUAL_2023,R_BIRTH_2023,R_DEATH_2023,R_DOMESTIC_MIG_2023,R_INTERNATIONAL_MIG_2023,R_NATURAL_CHG_2023,R_NET_MIG_2023,Rural_Urban_Continuum_Code_2023,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean,avg_durations_hrs,sum_duration_hrs,sums_sum,avg_power_usage,avg_carbon_emission
"Some college (1-3 years), 1970",-0.15340040730600743,0.07031567439781129,0.4785408399007725,0.5492545736681833,-0.2603371521109701,-0.21720784778726307,-0.2520771833994065,-0.30004549597681585,0.9509176927951148,0.9280077647448003,0.9188289148222857,0.8990332244040836,0.9635806430271576,0.9586172826996201,0.9620048885800101,0.9530728844542895,0.9292150354386594,0.9071886945523947,0.8930643839671489,0.8704099996067137,0.8823049865623717,0.9183629298275358,0.9513944667544402,0.9445346353426942,0.9185980332155679,0.9002353049430393,0.1807029269720542,0.18131406804267722,0.2046008201740488,0.17767782772147536,0.07252341376192387,-0.05973030232367678,-0.1667060752236655,-0.2489042511312894,-0.2664666264023328,-0.27211709762976066,-0.24562945219371357,-0.23739241292572286,-0.04714604598415749,0.05933288982291872,0.10030326308370457,0.13983381170782438,0.19646999725413858,0.1736945061492249,0.18471545514832685,0.19712570711326483,0.06718211264175009,-0.1049622599374587,-0.1794026543599526,-0.12738903717943248,1.0,0.9867335461695419,0.9602605036843136,0.9302313331201219,0.8990153944318428,0.8674604973837371,0.12523980880795854,0.8073287202385238,,,0.13860130562802173,0.8170908182472063,0.08530835760592302,0.8771552737912488,0.19942212403878476,-0.03601256916793041,0.8046067049156119,,,-0.02801419686616943,0.8148775600784148,-0.04335744005693344,0.8723180083159129,0.12208860229638224,0.16107872216426228,0.03243028447230995,,0.04173020903520879,0.014576455248899054,0.8064328405552593,,0.8165991155910364,0.8748305970402115,-0.2520771833994065,0.8957789118220412,0.8935755340572091,0.1784889752633118,-0.2520771833994065,0.9161377674570124,0.12835399586777274,0.8492450246881917,0.8946055967617836,-0.8284729027636144,0.8654109472350038,0.6949933464233328,0.5969018505682094,-0.6358370503529033,-0.3778034481141825,0.89381015088242,-0.10982441770764162,0.03777815042260234,-0.1971414710732867,-0.3086899220404429,0.2955942489043498,0.16417395854507696,-0.2587942940819322,-0.2520771833994065,0.1430646749384874,0.14599580982673271,0.17659146352504518,0.09935291186583138,0.6954178749063248,0.5243187553206189,0.44859920274942366,-0.09411313787434028,-0.040184839836022716
"Some college (1-3 years), 1980",-0.18001953249122168,0.085394867639445,0.46675211045461257,0.5534378650150077,-0.2914930395072766,-0.24294352201769243,-0.2829890599352851,-0.33265086643779596,0.9657135699638979,0.9529273876169506,0.9485458220723558,0.9359112623966521,0.9482654172604529,0.9644079510543433,0.9455631934207631,0.9599605279160278,0.9476393057151407,0.9364636760801611,0.9300473850495289,0.9139243463634285,0.8642675035501142,0.9095859977762368,0.9475180304182577,0.9499494160976966,0.9345650323475557,0.9209283946155673,0.19701960730939325,0.1977564938357694,0.24366680148725373,0.2294465520945391,0.12304052131407889,-0.019972988112403566,-0.14200123491711775,-0.23745889775400578,-0.29746379497725584,-0.30505118209320536,-0.2758805902365502,-0.2641485859799683,-0.0712363893119862,0.048221536203385595,0.09983204387784958,0.14353388109845022,0.21088156654299844,0.18482073121430317,0.19330679118443164,0.2074030382233108,0.07740737229601623,-0.10901792274842963,-0.204260334860566,-0.15663720360662964,0.9867335461695419,1.0,0.9907050346173524,0.9721403157162164,0.9479849279570453,0.9220409946926812,0.12208685940754761,0.8439014100330742,,,0.13610495248540505,0.8506983597856325,0.0776029401347006,0.9088312324366294,0.22579036485188467,-0.0553737048676984,0.8456451619030196,,,-0.04778377513484157,0.8535612831458991,-0.06364657725372011,0.9070289020063643,0.1392643418308363,0.18289697066403823,0.019682947905045885,,0.02887300544159459,-0.00021267448084452573,0.8454345018075081,,0.8529847434591283,0.9080988080775932,-0.28298905993528517,0.9399129823827962,0.9385379357316956,0.20143037782273943,-0.28298905993528517,0.9408397683350742,0.12844103826837774,0.9033102152908873,0.9381780197054788,-0.8237809427132916,0.8902501472436906,0.7468040613379723,0.6598379483139092,-0.5929506386942119,-0.30628114699117276,0.9396231493082065,-0.07018254329641808,0.045753598279526575,-0.22452027828205412,-0.31995729414231044,0.3223814043968215,0.18779636973074051,-0.2641249434705665,-0.28298905993528517,0.20120494276306866,0.1565015708107396,0.18804892130033765,0.15140652657367495,0.690567346639622,0.5953624422945715,0.47493981386207973,-0.10326711359155098,-0.04149539263229876
"Some college or associate degree, 1990",-0.1952572469788013,0.11243114089083436,0.44596346993617625,0.5473967670354654,-0.31904639683346897,-0.26593249846498546,-0.30997930973641935,-0.360580728009163,0.956941170377073,0.9534054087453205,0.9551873268184564,0.9498118577231895,0.9187644427435092,0.9463802571177653,0.9227205432378072,0.9531225374060568,0.953565692471498,0.9528526437557234,0.9530986950019776,0.9438371315019841,0.843725646631193,0.8935268252435081,0.9328165526023853,0.9409269282146842,0.9350438952665436,0.9253502135729125,0.19682835011339947,0.19715671269051868,0.263052847077201,0.25989922712149377,0.16490501736580673,0.018247664703137594,-0.11393508744396225,-0.21984627457552008,-0.309157808063465,-0.3196954366323097,-0.2901958092109613,-0.2756213141053836,-0.0899894539662769,0.03756722329162111,0.09859198947319087,0.14646535530948385,0.21135719426753394,0.18357483238644481,0.19027472011165888,0.20593391725215243,0.08771343640630533,-0.1005229611110178,-0.21595499398101575,-0.173527923054403,0.9602605036843136,0.9907050346173524,1.0,0.9935517872142361,0.9785644045645518,0.9591914942317863,0.1200580038047696,0.8646963281163896,,,0.1337036387437843,0.8690186549641252,0.06761244671408238,0.924226335670892,0.24020799737780704,-0.07113162326388678,0.8702153833775359,,,-0.0644477090783779,0.8762357525047437,-0.0834528783231276,0.9249297674411431,0.14668884668770898,0.1938315916214146,0.009540399563099999,,0.01791776698805571,-0.015776568780683474,0.8682752924817824,,0.873678466656719,0.9248059235632008,-0.3099793097364194,0.9643823925232016,0.9634973644547585,0.22176240248139537,-0.3099793097364194,0.9538549631574885,0.1303057359613048,0.9369390919873034,0.9666788471727707,-0.7944884640150475,0.8999448517118829,0.757536044853739,0.6963830526190652,-0.5456314409669835,-0.24208049720626285,0.9662338505317546,-0.03639949783419652,0.06132107061628312,-0.24458584866638705,-0.31739471779129275,0.33156818888366596,0.2102719122567411,-0.2588986597887238,-0.3099793097364194,0.236261174664512,0.15669710481710786,0.186079326397037,0.18426273746380742,0.6657871360038863,0.6407423434510443,0.4816476796415456,-0.11005788743407516,-0.04274811324854715
"Some college or associate degree, 2000",-0.20086095749561145,0.13914606472214114,0.42271481561440294,0.5419475396505956,-0.3411824233775164,-0.2846789563622644,-0.3316760506092011,-0.3813378403639393,0.9392574612215817,0.9451306124303301,0.9529063574781065,0.9540298450504654,0.88825760481821,0.9236358578460153,0.8981444802846904,0.9406351595270663,0.9512918928660393,0.9614629511627443,0.9684191299529197,0.9648539006431914,0.8257216886186237,0.8787891522238702,0.916861286375883,0.9294962790088971,0.9298698878985847,0.9237360739850843,0.1912444823722189,0.19311125265970785,0.271356847861357,0.27703628721181145,0.18958018901803053,0.04322922029192304,-0.09558125938644783,-0.20761655806585058,-0.3131866652936454,-0.32806526115932516,-0.298125564133454,-0.28295760043250456,-0.10062058408227464,0.029974685439526597,0.09602874726986146,0.14684465719179288,0.20912864718382626,0.18237927990234667,0.18831090252972782,0.20516140923172682,0.09188096944477002,-0.0936081747558818,-0.2184279351718856,-0.181910503009617,0.9302313331201219,0.9721403157162164,0.9935517872142361,1.0,0.9938395895335675,0.9818546201779177,0.12065334462755241,0.8799085992697965,,,0.13343764399613608,0.8816118682031447,0.0617416933236456,0.9346177993052844,0.24666756477337934,-0.08192313479063641,0.8878225629181381,,,-0.07649277508978862,0.8916930910075015,-0.09743187272782529,0.9369432028447388,0.1483930306409593,0.19790843469617048,0.0034442466908298766,,0.010618734987197337,-0.026225500923802634,0.8847868116643107,,0.8878333626860474,0.9360467463839471,-0.3316760506092011,0.978619678529665,0.9781138921837054,0.23921134600806793,-0.3316760506092011,0.959372925490641,0.13305046189829067,0.9572733536983117,0.9836496890058655,-0.7603907133223321,0.8933458720044415,0.7707416261356351,0.7189703401893107,-0.49004807858899035,-0.17580567084453524,0.9813917993897675,-0.01397525726250464,0.07047199368397665,-0.2624825951730857,-0.30622938617097295,0.34335409258393534,0.22801427838981328,-0.2436052716504428,-0.3316760506092011,0.2644173117064964,0.15259866169850458,0.1770296571601437,0.21167602509536018,0.6407725613730275,0.6680565719695555,0.47438821858786745,-0.11230601879889604,-0.041165344931971354
"Some college or associate degree, 2008-12",-0.19413297220227127,0.15051014735878165,0.403690087296323,0.5365153264556349,-0.3460932840470337,-0.2891400494246825,-0.3370809814274909,-0.3805656768731977,0.9114678860257871,0.9222631236273934,0.9374622841145104,0.9449551112203526,0.8502606696868779,0.8916739311944377,0.8616377074138407,0.9118116880616881,0.9307289273761721,0.9506303707988939,0.9698560061090207,0.9758855766970058,0.7931240584810851,0.8526542213974836,0.9002236948066381,0.9217495058900919,0.9327360541150945,0.9317176632672155,0.17807212790296253,0.18028956860129605,0.2747936868366007,0.2873630134243511,0.20814065672875906,0.06459360600607424,-0.07112428497546319,-0.18263285759478395,-0.31578037594297337,-0.33001758360850353,-0.29651103562010533,-0.27609052735397716,-0.09658269590739539,0.03700737029165375,0.10841905486503407,0.16008101056717328,0.19444719277572853,0.16742185875122165,0.16890969639744124,0.18518213514938486,0.08391271446601302,-0.09512746603397158,-0.20924407036998757,-0.17715453879935134,0.8990153944318428,0.9479849279570453,0.9785644045645518,0.9938395895335675,1.0,0.9962780857470688,0.1258448402789832,0.8976026526396815,,,0.1373618379795534,0.8980968149295298,0.06396555867800066,0.9444797442556272,0.2366955744136543,-0.08181969151804082,0.9053291210382614,,,-0.0779105689777751,0.908041801048861,-0.09803163508668776,0.9470701253750992,0.1370622494489872,0.18718700999075702,0.005723358384574535,,0.011418881827018713,-0.025544424067941125,0.9023933337988106,,0.9042598944771747,0.9460496082344696,-0.33708098142749093,0.9846100742742099,0.9840794330843806,0.24612170475874293,-0.33708098142749093,0.9657318869534448,0.1417865494410748,0.9718336801342304,0.9890240799364829,-0.7180976125955436,0.8863123067428247,0.771651584796298,0.7478237915533272,-0.4319389942417145,-0.10405122401756178,0.9896644409909444,0.022930168416803988,0.08801394098622875,-0.2727277495315521,-0.2778354901042243,0.3367351566852975,0.24463427570957194,-0.21436975233094502,-0.33708098142749093,0.2915357889724107,0.14570144101289836,0.16570319210477796,0.23880590877825889,0.6283647571108207,0.6758761935247891,0.4630647434659113,-0.10602133199877105,-0.03704177863107318
"Some college or associate degree, 2019-23",-0.1855718044780991,0.158196572245925,0.385971339424688,0.5260156940505812,-0.3483045299024309,-0.29105018123596016,-0.3399456812092661,-0.379186899925992,0.8840710618202857,0.8988023123746618,0.9187457629332051,0.9313043274844822,0.8162300568931405,0.8620129612804619,0.8290975241703362,0.8856323530276364,0.9110086099744674,0.9382898694575544,0.9654571779081683,0.9780553299059156,0.7668491540769857,0.8297826525476385,0.8807042102212305,0.9077633236046477,0.9255902682638796,0.9281794410205528,0.16536722338586995,0.16763471191013626,0.2727146361372574,0.2898232599865657,0.2169456540015507,0.07743168645427242,-0.056214980347452,-0.1633120261111093,-0.31408824091757065,-0.3272271381420994,-0.2920085833335324,-0.26992026145019876,-0.09006127986044406,0.04462423316200561,0.11804306917476408,0.1688956766223515,0.18051021902819026,0.15307161957864932,0.15371544775338275,0.17007521429475822,0.07328663414617767,-0.09750166159566284,-0.19708927766597714,-0.1688301842910704,0.8674604973837371,0.9220409946926812,0.9591914942317863,0.9818546201779177,0.9962780857470688,1.0,0.1306113135590272,0.9057177582400444,,,0.1416601232685079,0.9049108516575649,0.06648450364094718,0.9459624470468038,0.2243841944754311,-0.07972980747594373,0.9138014739278314,,,-0.07650081812371849,0.9152816933102809,-0.09714436481119243,0.9489762927147704,0.12460739668638436,0.1747590831213085,0.008967870413755028,,0.014050196259881123,-0.023934171006023294,0.9107074593425962,,0.9113117881055814,0.9477545696995043,-0.3399456812092661,0.9822410077105626,0.9817988293340368,0.24968259170404736,-0.3399456812092661,0.9615048553733739,0.1457239502117797,0.9767750418000093,0.9866549345229851,-0.6769240980550474,0.8725129756962606,0.7706787461564371,0.764125852159698,-0.3765784831364877,-0.040604283459784035,0.9887131219920173,0.04807957904792468,0.10019357143216163,-0.2791974056529718,-0.25024063982534955,0.3330547142536071,0.25554517281931116,-0.1851971268672554,-0.3399456812092661,0.3126260709458188,0.13610698150581743,0.1510717874313111,0.26090687319823613,0.6102302753199095,0.6730650860453106,0.44891955719532733,-0.09970094404262819,-0.033936189497959186
CI90LB017P_2023,-0.017903231364057876,0.07470103947821978,0.14159418826888226,-0.0039802651374104036,0.11045314916753757,0.12471324232374917,0.12079623970460093,0.15453420234955048,0.06599078280485042,0.038815736683906574,0.03178239081057968,0.029402803616113183,0.11387211358120482,0.09137818843328696,0.1817801087985517,0.1782747602583769,0.18705788553461555,0.19125348234691342,0.191535562411472,0.19486936180971334,0.28543132282725536,0.2788244791517192,0.25262932294174406,0.23088116772017364,0.2232185529055714,0.20770840018096878,-0.28077136479013803,-0.35226159292944126,-0.3103103422610593,-0.32038447060921227,-0.33997008979301363,-0.3083456483852865,-0.13934669273483585,0.03257584540949444,-0.049155063273495,0.13692858820674722,0.27327804047806165,0.3611107810061843,0.6113267324353455,0.6707086951764729,0.6718024147310914,0.6373924608260134,-0.3803595242006185,-0.45077940054223015,-0.483054529133581,-0.47854431150904997,-0.3666613878586788,-0.2911802989247944,0.4238686103433766,0.5188728260181817,0.12523980880795854,0.12208685940754761,0.1200580038047696,0.12065334462755241,0.1258448402789832,0.1306113135590272,1.0,0.35245043826371597,,,0.9899011889638305,0.3491673488468176,0.8813271865351487,0.29417233834681267,-0.6524330088487874,0.9334498181211524,0.35744673105543523,,,0.925568452313783,0.3549627789985199,0.8394596981974058,0.29709678129737443,-0.7076637023489905,-0.6831959641141548,0.977453686736171,,0.9695651711320624,0.8674542283372224,0.35538785820428886,,0.352608498147929,0.29576738084591236,0.12079623970460093,0.10010375764004205,0.09696285344685646,-0.12331307333225777,0.12079623970460093,0.16557678909963972,0.5142425851454988,0.16382478501941714,0.1764723175145629,-0.19124564959000606,0.16240803765211395,0.1036746098430507,0.10766001713240063,-0.18667398921423584,-0.14096307422112542,0.1253405132060657,-0.04809067411675617,0.3072104948009139,0.35591690612574073,-0.19657157218186638,0.019021321974909623,-0.10889679199474293,-0.20949259199802908,0.12079623970460093,0.3090481452791649,-0.20704392883367942,-0.1909897187901106,0.33980087023019556,0.14664986529127302,0.19693556453450098,0.1831497633039611,-0.13077967241373825,0.08085189559209321
CI90LB017_2023,-0.10527415860949353,0.08149947827177872,0.4260091284655894,0.488310880698303,-0.277076640221152,-0.22873628339964652,-0.27068575678838713,-0.2986625087714347,0.7953048472529635,0.7924931492835139,0.8065055973029269,0.8184541291263968,0.762494793289889,0.7927183732043741,0.7964877622374336,0.8362998433171739,0.8598205382281267,0.8834011623499687,0.915752612053533,0.9319911188347921,0.8071072493195827,0.855211421825469,0.8917254747959872,0.9127186896143628,0.9317197447814218,0.93248541522822,0.0679546211300865,0.06298882860382292,0.1298348413272391,0.13936770024606643,0.06584212294253297,-0.04629980050000204,-0.1222722254943495,-0.17095607121568837,-0.27748056215169853,-0.25790885623742754,-0.19884976838453913,-0.16034861874229364,0.0863059309959475,0.22191751302235885,0.28647291130776326,0.3272032257129589,0.06867923607146925,0.03241058849280549,0.03090739999487614,0.0456226660904169,-0.04049656175385194,-0.15974161096139378,-0.046873819572688886,-0.005917568536886157,0.8073287202385238,0.8439014100330742,0.8646963281163896,0.8799085992697965,0.8976026526396815,0.9057177582400444,0.35245043826371597,1.0,,,0.36339882019540026,0.9989535516053563,0.2695247078058489,0.9822355742080553,0.038177408150063104,0.13230369237443554,0.9971595290990346,,,0.13335945967123194,0.9971703101736462,0.10895729601325711,0.9805922611456166,-0.050610479712242806,-0.0066670640239509475,0.22872370610700593,,0.23274475305339065,0.1829869317263365,0.9991784955209424,,0.9988548185706053,0.9816040641854362,-0.2706857567883872,0.9007524771759926,0.898244767262371,0.19750645961799326,-0.2706857567883872,0.9276308073810815,0.2577200821510285,0.9417141654844196,0.9068496751161994,-0.7034352576452911,0.7864002173564532,0.7538843582885589,0.8194928429664089,-0.42439278796888935,-0.06450742451333234,0.9177866898459237,0.015774553499242568,0.19918651697591266,-0.224428717388591,-0.2756320031684412,0.30847818163703294,0.2644037966646568,-0.21943424984503443,-0.2706857567883872,0.2818592667378651,0.07137803479755508,0.07861236592756059,0.24754078565425575,0.6248129861647214,0.6019836762599806,0.46311643534964864,-0.07457452728404988,-0.02168382520534888
CI90LB04P_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI90LB04_2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CI90LB517P_2023,-0.015012734316924863,0.07675025560863813,0.1545760979222697,0.00890099571702614,0.0937519567799956,0.10904687352069295,0.10513968254355319,0.1316734589118112,0.08214400088524675,0.05549541055388025,0.048766513361174844,0.04718770965084612,0.12860415091360125,0.10671964742860848,0.19632113194757014,0.19223215545290603,0.20020238276811594,0.20325494784875955,0.20302300845127277,0.20598341554756805,0.29931746820080407,0.29249956004340083,0.2661757576769941,0.24427466259958086,0.23567193967429556,0.22003371322574686,-0.26799036972299006,-0.3383235407985289,-0.3076326404591831,-0.3144784001002719,-0.3393720641795479,-0.318545861845481,-0.16317607022154568,0.0038821491528327774,-0.07056753076065245,0.11137721042960333,0.2519817546367838,0.3373092385784465,0.6095824568592789,0.6751161811992862,0.6764806964647259,0.6423814196450669,-0.36326855835766175,-0.4312064284530578,-0.46048459269190817,-0.4537609735873439,-0.37422209245872573,-0.30676385999443334,0.42169178187541306,0.5165157768376367,0.13860130562802173,0.13610495248540505,0.1337036387437843,0.13343764399613608,0.1373618379795534,0.1416601232685079,0.9899011889638305,0.36339882019540026,,,1.0,0.36283159058831416,0.8682829200424083,0.30633600872854694,-0.6246485257915438,0.9215722795490182,0.3689225282797801,,,0.9268168434912116,0.3684988669198135,0.826286062818315,0.30960189820857503,-0.6796067058762443,-0.6551555241811253,0.9661399243817904,,0.9745664449555959,0.8541981240180865,0.3666277589139494,,0.36621520378137545,0.30811216373215583,0.10513968254355319,0.11422008478178289,0.11108753137517297,-0.11302963698210788,0.10513968254355319,0.17907406318995195,0.5127149037645041,0.1777763940047358,0.18674073919588596,-0.20556368947880235,0.178545112170158,0.11662131822597174,0.12570730776162414,-0.19700028832174377,-0.14344414665171729,0.13932738303422343,-0.058370678057491764,0.3118552957094153,0.3276634460499519,-0.20409506024777735,0.04263600051322984,-0.08588975000335516,-0.21140787435758499,0.10513968254355319,0.32355601044327237,-0.20524963736793264,-0.1875644310070877,0.35298882630862627,0.1580214966733053,0.20373001739308044,0.19382499788261892,-0.1332797050119219,0.06876262773412556
CI90LB517_2023,-0.10700027863003693,0.07342105986216622,0.4411054131190686,0.4887102766698156,-0.2703886825964894,-0.22304153298753035,-0.264344195278077,-0.29255085301357747,0.798206312302933,0.7936885680041174,0.8074811312398756,0.818205102599791,0.7677143603317679,0.7959646506293708,0.8029668077436505,0.8394918921545524,0.8605588079033168,0.882240117511517,0.9142574642911288,0.9301542227133939,0.8102987226695415,0.8591624921293625,0.8988342057758967,0.9199679351606849,0.9378838410329389,0.9380751950605921,0.06385796827720802,0.05869347602301088,0.1271715256274441,0.13649925453486172,0.06268660488694618,-0.047948913418311936,-0.1220261648328777,-0.16899250599602786,-0.2747545462283505,-0.2549763530701617,-0.19589015614859534,-0.15724134736720968,0.09051574655662599,0.22504958011749124,0.2881139616206507,0.32813801765010325,0.0643390331972697,0.02882172969043434,0.027945274438371477,0.04253191218931768,-0.041754945517979834,-0.15948089589653827,-0.04355730683923041,-0.0021695827803782358,0.8170908182472063,0.8506983597856325,0.8690186549641252,0.8816118682031447,0.8980968149295298,0.9049108516575649,0.3491673488468176,0.9989535516053563,,,0.36283159058831416,1.0,0.2673624059004473,0.9826558891255512,0.037623331502907205,0.13193746823888955,0.9948594353554588,,,0.13459090014732938,0.9965099174968403,0.10937679098541615,0.9802460880316864,-0.0494733375390615,-0.006366215541853161,0.227103010064219,,0.2332405855862682,0.1822393587640508,0.9974567733810662,,0.9989779428552336,0.9816242104382434,-0.264344195278077,0.8996664560852939,0.8969521245387835,0.19240922341200808,-0.264344195278077,0.9310892129908859,0.2600739462588199,0.9382371609931567,0.9060031770462186,-0.7089069359168546,0.7894773948342543,0.7461106287542825,0.8118008329636212,-0.4372931788743342,-0.08092330915919826,0.9172182573142884,0.018839700125028364,0.19287943861433174,-0.2210548035278213,-0.2707517288966839,0.29879301686153437,0.25879579074033066,-0.2166671769435204,-0.264344195278077,0.2788567143624175,0.0733556928388413,0.08148215511254897,0.2442464030753427,0.6392963105173762,0.592631122689497,0.4684279714255432,-0.0738873162744709,-0.021221235273785943
CI90LBALLP_2023,-0.014653481987356599,0.0395362253513013,0.11275510023603622,-0.037285450199279764,0.1764655587507697,0.16562641527872227,0.17582091115061638,0.24968821667689145,0.026642702198848216,-0.002700807682831081,-0.011044255322728652,-0.015328587719440684,0.0782809357163622,0.05489299069272986,0.12594871663060236,0.11438275219939165,0.11448908037936069,0.11217506323321294,0.11293617551617,0.11600832379250223,0.2210148422853746,0.21307613429172986,0.19200586314257084,0.17312397402400823,0.16512893137550322,0.15051254231594932,-0.09239175745250501,-0.18559991218055816,-0.22162361440771797,-0.27319112892760433,-0.33368972082247456,-0.31750142330840203,-0.16726055199644269,0.0031247815011451645,-0.1476944267821269,0.04338007445924353,0.186329902153779,0.28014236632783623,0.545719470472872,0.6005132613244876,0.5975129532857887,0.5448533186005029,-0.24348457761970888,-0.3274014452266372,-0.37208839642425706,-0.38114073430669376,-0.4163176835297455,-0.39415662361668974,0.3426396921180026,0.452572347371529,0.08530835760592302,0.0776029401347006,0.06761244671408238,0.0617416933236456,0.06396555867800066,0.06648450364094718,0.8813271865351487,0.2695247078058489,,,0.8682829200424083,0.2673624059004473,1.0,0.23607404393451395,-0.7070666916826788,0.8579724162180499,0.27242000098119706,,,0.847690680536942,0.27056466475179825,0.9573696947433488,0.23629041695168335,-0.7525506426851808,-0.7331207218230069,0.8822341581674594,,0.8718319246617823,0.9869739434342011,0.2712730530828815,,0.2693283982893297,0.23624150699445676,0.17582091115061638,0.04406971607821057,0.04110907376172047,-0.13596335546597824,0.17582091115061638,0.10734102382316886,0.4612617406883012,0.09524834463011674,0.10417739156003296,-0.18067354849356657,0.16571566835129586,0.07127567978257744,0.05965492692090207,-0.19512523831450865,-0.17078173298662686,0.06481513577655,-0.044825341244817685,0.23109227908000413,0.2837942005273388,-0.25850009636692084,0.057931190313136406,-0.09352312197452772,-0.2669654777723241,0.17582091115061638,0.2775719483189296,-0.17136709163555433,-0.14885841363519853,0.3016940253169229,0.11323774003171395,0.13070825553985496,0.13909809618027708,-0.09243139999243223,0.14732847678127542
